fid,cngmeters,x,y
"1",174600,-3304691.1136499038,357312.0508460057
"1",174700,-3304664.2441808353,357385.1813769372
"1",174800,-3304595.1201236793,357416.0573197812
"1",174900,-3304495.1201236793,357416.0573197812
"1",175000,-3304395.1201236793,357416.0573197812
"1",175100,-3304295.1201236793,357416.0573197812
"1",175200,-3304195.1201236793,357416.0573197812
"1",175300,-3304095.1201236793,357416.0573197812
"1",175400,-3304040.2053381819,357461.1425342838
"1",175500,-3303999.1265974548,357520.0637935567
"1",175600,-3303899.1265974548,357520.0637935567
"1",175700,-3303799.1265974548,357520.0637935567
"1",175800,-3303728.1859168555,357549.1231129574
"1",175900,-3303728.1859168555,357649.1231129574
"1",176000,-3303728.1859168555,357749.1231129574
"1",176100,-3303711.1460187812,357832.0832148832
"1",176200,-3303624.1794430800,357845.1166391819
"1",176300,-3303615.1524925567,357936.0896886587
"1",176400,-3303515.1524925567,357936.0896886587
"1",176500,-3303416.1664955290,357937.1036916309
"1",176600,-3303416.1664955290,358037.1036916309
"1",176700,-3303319.1589663322,358040.0961624342
"1",176800,-3303312.1600217535,357947.0951070129
"1",176900,-3303312.1600217535,357847.0951070129
"1",177000,-3303227.1719138832,357832.0832148832
"1",177100,-3303127.1719138832,357832.0832148832
"1",177200,-3303027.1719138832,357832.0832148832
"1",177300,-3303000.1406004271,357759.1145283394
"1",177400,-3302931.1783876587,357728.0767411077
"1",177500,-3302896.1341266516,357663.1210021149
"1",177600,-3302835.1848614342,357624.0702673322
"1",177700,-3302735.1848614342,357624.0702673322
"1",177800,-3302688.1211791006,357571.1339496658
"1",177900,-3302688.1211791006,357471.1339496658
"1",178000,-3302643.1978089851,357416.0573197812
"1",178100,-3302584.1147053251,357375.1404234413
"1",178200,-3302547.2042827606,357312.0508460057
"1",178300,-3302447.2042827606,357312.0508460057
"1",178400,-3302376.1017577741,357283.1533709923
"1",178500,-3302351.2107565361,357208.0443722302
"1",178600,-3302251.2107565361,357208.0443722302
"1",178700,-3302168.0888102232,357224.9224259171
"1",178800,-3302155.2172303116,357312.0508460057
"1",178900,-3302064.0823364477,357303.1857398697
"1",179000,-3302059.2237040871,357208.0443722302
"1",179100,-3301960.0758626722,357207.1922136452
"1",179200,-3301960.0758626722,357107.1922136452
"1",179300,-3301863.2301778626,357104.0378984547
"1",179400,-3301856.0693888967,357011.1986874207
"1",179500,-3301767.2366516381,357000.0314246792
"1",179600,-3301752.0629151212,356915.2051611962
"1",179700,-3301752.0629151212,356815.2051611962
"1",179800,-3301752.0629151212,356715.2051611962
"1",179900,-3301752.0629151212,356615.2051611962
"1",180000,-3301752.0629151212,356515.2051611962
"1",180100,-3301752.0629151212,356415.2051611962
"1",180200,-3301752.0629151212,356315.2051611962
"1",180300,-3301695.2819680665,356271.9861082507
"1",180400,-3301648.0564413457,356219.2116349717
"1",180500,-3301648.0564413457,356119.2116349717
"1",180600,-3301603.2949156179,356063.9731606997
"1",180700,-3301544.0499675702,356023.2181087472
"1",180800,-3301544.0499675702,355923.2181087472
"1",180900,-3301511.3078631689,355855.9602131487
"1",181000,-3301440.0434937947,355827.2245825227
"1",181100,-3301415.3143369444,355751.9537393732
"1",181200,-3301336.0370200193,355731.2310562982
"1",181300,-3301336.0370200193,355631.2310562982
"1",181400,-3301336.0370200193,355531.2310562982
"1",181500,-3301336.0370200193,355431.2310562982
"1",181600,-3301336.0370200193,355331.2310562982
"1",181700,-3301336.0370200193,355231.2310562982
"1",181800,-3301336.0370200193,355131.2310562982
"1",181900,-3301336.0370200193,355031.2310562982
"1",182000,-3301336.0370200193,354931.2310562982
"1",182100,-3301336.0370200193,354831.2310562982
"1",182200,-3301251.3726009238,354815.8954753937
"1",182300,-3301232.0305462438,354735.2375300736
"1",182400,-3301308.6820177883,354711.8890016182
"1",182500,-3301336.0370200193,354639.2440038491
"1",182600,-3301267.3984960257,354607.8825278427
"1",182700,-3301232.0305462438,354543.2504776246
"1",182800,-3301232.0305462438,354443.2504776246
"1",182900,-3301232.0305462438,354343.2504776246
"1",183000,-3301179.4179173522,354295.8631065162
"1",183100,-3301128.0240724683,354247.2569514001
"1",183200,-3301128.0240724683,354147.2569514001
"1",183300,-3301087.4308649031,354087.8501589652
"1",183400,-3301024.0175986928,354051.2634251756
"1",183500,-3301056.5978587070,353983.8436851897
"1",183600,-3301128.0240724683,353955.2698989511
"1",183700,-3301103.4567600051,353879.8372114142
"1",183800,-3301024.0175986928,353859.2763727266
"1",183900,-3301007.4632337806,353775.8307376387
"1",184000,-3300920.0111249173,353763.2828465021
"1",184100,-3300920.0111249173,353663.2828465021
"1",184200,-3300915.4761813316,353567.8177900877
"1",184300,-3300816.0046511418,353567.2893202775
"1",184400,-3300816.0046511418,353467.2893202775
"1",184500,-3300719.4826551070,353463.8113163122
"1",184600,-3300711.9981773663,353371.2957940530
"1",184700,-3300623.4891288825,353359.8048425367
"1",184800,-3300607.9917035904,353275.3022678290
"1",184900,-3300607.9917035904,353175.3022678290
"1",185000,-3300531.5020764335,353151.7918949857
"1",185100,-3300431.5020764335,353151.7918949857
"1",185200,-3300331.5020764335,353151.7918949857
"1",185300,-3300295.9722822639,353087.3216891554
"1",185400,-3300295.9722822639,352987.3216891554
"1",185500,-3300239.5150239845,352943.7789474347
"1",185600,-3300139.5150239845,352943.7789474347
"1",185700,-3300039.5150239845,352943.7789474347
"1",185800,-3299983.9528609375,352899.3411104819
"1",185900,-3299983.9528609375,352799.3411104819
"1",186000,-3299947.5279715355,352735.7659998837
"1",186100,-3299879.9463871620,352703.3475842574
"1",186200,-3299851.5344453114,352631.7595261082
"1",186300,-3299751.5344453109,352631.7595261082
"1",186400,-3299671.9334396110,352611.3605318084
"1",186500,-3299671.9334396110,352511.3605318084
"1",186600,-3299671.9334396110,352411.3605318084
"1",186700,-3299663.5538666379,352319.7401047817
"1",186800,-3299567.9269658355,352315.3670055839
"1",186900,-3299567.5603404129,352215.7336310062
"1",187000,-3299467.5603404129,352215.7336310062
"1",187100,-3299463.9204920600,352119.3734793593
"1",187200,-3299371.5668141888,352111.7271572307
"1",187300,-3299359.9140182845,352023.3799531348
"1",187400,-3299359.9140182845,351923.3799531348
"1",187500,-3299359.9140182845,351823.3799531348
"1",187600,-3299283.5862355153,351799.7077359042
"1",187700,-3299255.9075445090,351727.3864269103
"1",187800,-3299255.9075445090,351627.3864269103
"1",187900,-3299191.5991830663,351591.6947883532
"1",188000,-3299151.9010707336,351531.3929006858
"1",188100,-3299151.9010707336,351431.3929006858
"1",188200,-3299099.6121306173,351383.6818408022
"1",188300,-3299047.8945969581,351335.3993744613
"1",188400,-3299092.1705895234,351279.6753670267
"1",188500,-3299151.9010707336,351239.4058482368
"1",188600,-3299115.6380257192,351175.6688932512
"1",188700,-3299047.8945969581,351143.4123220123
"1",188800,-3299047.8945969581,351043.4123220123
"1",188900,-3299047.8945969581,350943.4123220123
"1",189000,-3299068.1317468705,350863.6494719247
"1",189100,-3299151.9010707336,350847.4187957878
"1",189200,-3299151.9010707336,350747.4187957878
"1",189300,-3299160.1187993195,350655.6365243737
"1",189400,-3299260.1187993195,350655.6365243737
"1",189500,-3299359.9140182845,350655.4317433387
"1",189600,-3299359.9140182845,350555.4317433387
"1",189700,-3299359.9140182845,350455.4317433387
"1",189800,-3299267.7221848005,350447.6235768227
"1",189900,-3299255.9075445090,350359.4382171142
"1",190000,-3299255.9075445090,350259.4382171142
"1",190100,-3299336.0799566666,350239.6106292717
"1",190200,-3299359.9140182845,350163.4446908897
"1",190300,-3299287.7545536780,350135.6041554962
"1",190400,-3299255.9075445090,350067.4511646652
"1",190500,-3299255.9075445090,349967.4511646652
"1",190600,-3299255.9075445090,349867.4511646652
"1",190700,-3299255.9075445090,349767.4511646652
"1",190800,-3299255.9075445090,349667.4511646652
"1",190900,-3299207.7869225554,349615.5717866187
"1",191000,-3299151.9010707336,349571.4576384407
"1",191100,-3299151.9010707336,349471.4576384407
"1",191200,-3299151.9010707336,349371.4576384407
"1",191300,-3299151.9010707336,349271.4576384407
"1",191400,-3299151.9010707336,349171.4576384407
"1",191500,-3299127.8192914329,349095.5394177412
"1",191600,-3299047.8945969581,349075.4641122162
"1",191700,-3299031.8257652083,348991.5329439657
"1",191800,-3298943.8881231826,348979.4705859917
"1",191900,-3298935.8322389838,348887.5264701902
"1",192000,-3298839.8816494071,348883.4770597671
"1",192100,-3298839.8816494071,348783.4770597671
"1",192200,-3298839.8816494071,348683.4770597671
"1",192300,-3298839.8816494071,348583.4770597671
"1",192400,-3298747.8516603103,348575.5070488637
"1",192500,-3298735.8751756316,348487.4835335426
"1",192600,-3298819.8922171770,348471.5005750882
"1",192700,-3298839.8816494071,348391.4900073181
"1",192800,-3298763.8775554122,348367.4941013127
"1",192900,-3298735.8751756316,348295.4964810936
"1",193000,-3298735.8751756316,348195.4964810936
"1",193100,-3298735.8751756316,348095.4964810936
"1",193200,-3298735.8751756316,347995.4964810936
"1",193300,-3298735.8751756316,347895.4964810936
"1",193400,-3298683.9099242901,347847.4617324352
"1",193500,-3298631.8687018561,347799.5029548691
"1",193600,-3298631.8687018561,347699.5029548691
"1",193700,-3298631.8687018561,347599.5029548691
"1",193800,-3298631.8687018561,347499.5029548691
"1",193900,-3298599.9358193921,347431.4358373332
"1",194000,-3298527.8622280806,347403.5094286446
"1",194100,-3298527.8622280806,347303.5094286446
"1",194200,-3298507.9487669431,347223.4228897822
"1",194300,-3298423.8557543051,347207.5159024201
"1",194400,-3298423.8557543051,347107.5159024201
"1",194500,-3298423.8557543051,347007.5159024201
"1",194600,-3298419.9681882695,346911.4034684557
"1",194700,-3298319.9681882695,346911.4034684557
"1",194800,-3298319.8492805297,346811.5223761956
"1",194900,-3298223.9746620450,346807.3969946802
"1",195000,-3298215.8428067542,346715.5288499710
"1",195100,-3298127.9811358205,346703.3905209047
"1",195200,-3298111.8363329787,346619.5353237465
"1",195300,-3298111.8363329787,346519.5353237465
"1",195400,-3298111.8363329787,346419.5353237465
"1",195500,-3298040.0005571470,346391.3710995782
"1",195600,-3298007.8298592032,346323.5417975220
"1",195700,-3297944.0070309225,346287.3646258027
"1",195800,-3297903.8233854277,346227.5482712975
"1",195900,-3297903.8233854277,346127.5482712975
"1",196000,-3297903.8233854277,346027.5482712975
"1",196100,-3297856.0264522489,345975.3452044762
"1",196200,-3297799.8169116522,345931.5547450730
"1",196300,-3297839.6008972800,345871.3387307007
"1",196400,-3297903.8233854277,345835.5612188485
"1",196500,-3297872.0523473509,345767.3322569252
"1",196600,-3297799.8169116522,345739.5676926240
"1",196700,-3297799.8169116522,345639.5676926240
"1",196800,-3297780.0652949018,345559.3193093742
"1",196900,-3297695.8104378767,345543.5741663995
"1",197000,-3297707.5491070761,345455.3128355987
"1",197100,-3297799.8169116522,345447.5806401749
"1",197200,-3297796.0911900038,345351.3063618233
"1",197300,-3297696.0911900038,345351.3063618233
"1",197400,-3297695.8104378767,345251.5871139504
"1",197500,-3297695.8104378767,345151.5871139504
"1",197600,-3297787.5167381987,345143.2934142722
"1",197700,-3297799.8169116522,345055.5935877259
"1",197800,-3297799.8169116522,344955.5935877259
"1",197900,-3297720.1300326567,344935.2804667212
"1",198000,-3297695.8104378767,344859.6000615014
"1",198100,-3297767.4843693208,344831.2739929457
"1",198200,-3297799.8169116522,344763.6065352769
"1",198300,-3297799.8169116522,344663.6065352769
"1",198400,-3297740.1624015346,344623.2610453947
"1",198500,-3297695.8104378767,344567.6130090524
"1",198600,-3297695.8104378767,344467.6130090524
"1",198700,-3297695.8104378767,344367.6130090524
"1",198800,-3297652.1818228611,344311.2416240682
"1",198900,-3297591.8039641012,344271.6194828279
"1",199000,-3297591.8039641012,344171.6194828279
"1",199100,-3297560.1947704121,344103.2286765172
"1",199200,-3297487.7974903258,344075.6259566034
"1",199300,-3297511.3937364640,343999.2222027417
"1",199400,-3297591.8039641012,343979.6324303788
"1",199500,-3297576.2206655140,343895.2157289663
"1",199600,-3297487.7974903258,343883.6389041543
"1",199700,-3297487.7974903258,343783.6389041543
"1",199800,-3297491.3613675865,343687.2027814152
"1",199900,-3297591.3613675865,343687.2027814152
"1",200000,-3297591.8039641012,343587.6453779298
"1",200100,-3297496.2530343914,343583.1963076397
"1",200200,-3297487.7974903258,343491.6518517053
"1",200300,-3297487.7974903258,343391.6518517053
"1",200400,-3297571.3289987091,343375.1833600888
"1",200500,-3297591.8039641012,343295.6583254808
"1",200600,-3297516.2854032689,343271.1768863132
"1",200700,-3297487.7974903258,343199.6647992563
"1",200800,-3297420.2918770444,343167.1704125377
"1",200900,-3297383.7910165503,343103.6712730318
"1",201000,-3297324.2983508199,343063.1639387622
"1",201100,-3297279.7845427748,343007.6777468073
"1",201200,-3297331.2642609542,342959.1574649868
"1",201300,-3297383.7910165503,342911.6842205827
"1",201400,-3297340.3242459218,342855.1509912112
"1",201500,-3297279.7845427748,342815.6906943582
"1",201600,-3297279.7845427748,342715.6906943582
"1",201700,-3297279.7845427748,342615.6906943582
"1",201800,-3297279.7845427748,342515.6906943582
"1",201900,-3297256.3501410238,342439.1250961093
"1",202000,-3297175.7780689993,342419.6971681337
"1",202100,-3297175.7780689993,342319.6971681337
"1",202200,-3297187.1930494239,342231.1121485582
"1",202300,-3297279.7845427748,342223.7036419092
"1",202400,-3297279.7845427748,342123.7036419092
"1",202500,-3297279.7845427748,342023.7036419092
"1",202600,-3297279.7845427748,341923.7036419092
"1",202700,-3297279.7845427748,341823.7036419092
"1",202800,-3297188.4019312277,341815.0862534562
"1",202900,-3297175.7780689993,341727.7101156847
"1",203000,-3297175.7780689993,341627.7101156847
"1",203100,-3297096.4148787786,341607.0733059052
"1",203200,-3297071.7715952238,341531.7165894602
"1",203300,-3297071.7715952238,341431.7165894602
"1",203400,-3297004.4278263296,341399.0603583542
"1",203500,-3296967.7651214483,341335.7230632357
"1",203600,-3296908.4343001051,341295.0538845787
"1",203700,-3296863.7586476728,341239.7295370111
"1",203800,-3296915.0765214651,341191.0474108032
"1",203900,-3296967.7651214483,341143.7360107866
"1",204000,-3296924.4601952070,341087.0409370277
"1",204100,-3296863.7586476728,341047.7424845621
"1",204200,-3296828.4666689825,340983.0344632523
"1",204300,-3296728.4666689825,340983.0344632523
"1",204400,-3296655.7457001214,340955.7554321136
"1",204500,-3296655.7457001214,340855.7554321136
"1",204600,-3296655.7457001214,340755.7554321136
"1",204700,-3296640.4860903090,340671.0150419257
"1",204800,-3296540.4860903090,340671.0150419257
"1",204900,-3296447.7327525704,340678.2617041869
"1",205000,-3296444.4925640849,340775.0215157012
"1",205100,-3296344.4925640849,340775.0215157012
"1",205200,-3296244.4925640849,340775.0215157012
"1",205300,-3296144.4925640849,340775.0215157012
"1",205400,-3296135.7133312440,340866.2422828605
"1",205500,-3296135.7133312440,340966.2422828605
"1",205600,-3296052.5055116359,340983.0344632523
"1",205700,-3295952.5055116359,340983.0344632523
"1",205800,-3295927.7003836930,341058.2293353095
"1",205900,-3295927.7003836930,341158.2293353095
"1",206000,-3295927.7003836930,341258.2293353095
"1",206100,-3295927.7003836930,341358.2293353095
"1",206200,-3295868.5314067379,341399.0603583542
"1",206300,-3295823.6939099175,341454.2228615340
"1",206400,-3295772.5378805134,341503.0668321298
"1",206500,-3295719.6874361420,341550.2163877585
"1",206600,-3295719.6874361420,341650.2163877585
"1",206700,-3295680.5508280643,341711.0797796807
"1",206800,-3295615.6809623665,341746.2099139830
"1",206900,-3295615.6809623665,341846.2099139830
"1",207000,-3295615.6809623665,341946.2099139830
"1",207100,-3295592.5702493908,342023.0992010072
"1",207200,-3295492.5702493908,342023.0992010072
"1",207300,-3295407.6680148155,342038.1969664321
"1",207400,-3295407.6680148155,342138.1969664321
"1",207500,-3295407.6680148155,342238.1969664321
"1",207600,-3295404.5896707173,342335.1186223337
"1",207700,-3295304.5896707173,342335.1186223337
"1",207800,-3295204.5896707173,342335.1186223337
"1",207900,-3295199.6550672646,342430.1840188811
"1",208000,-3295199.6550672646,342530.1840188811
"1",208100,-3295199.6550672646,342630.1840188811
"1",208200,-3295116.6090920437,342647.1380436602
"1",208300,-3295016.6090920437,342647.1380436602
"1",208400,-3294991.6421197136,342722.1710713301
"1",208500,-3294991.6421197136,342822.1710713301
"1",208600,-3294991.6421197136,342922.1710713301
"1",208700,-3294928.6285133702,342959.1574649868
"1",208800,-3294828.6285133702,342959.1574649868
"1",208900,-3294783.6291721626,343014.1581237791
"1",209000,-3294783.6291721626,343114.1581237791
"1",209100,-3294736.6414609211,343167.1704125377
"1",209200,-3294679.6226983871,343210.1516500036
"1",209300,-3294640.6479346966,343271.1768863132
"1",209400,-3294575.6162246116,343306.1451762282
"1",209500,-3294575.6162246116,343406.1451762282
"1",209600,-3294575.6162246116,343506.1451762282
"1",209700,-3294552.6673560231,343583.1963076397
"1",209800,-3294452.6673560231,343583.1963076397
"1",209900,-3294367.6032770607,343598.1322286772
"1",210000,-3294367.6032770607,343698.1322286772
"1",210100,-3294367.6032770607,343798.1322286772
"1",210200,-3294364.6867773496,343895.2157289663
"1",210300,-3294264.6867773496,343895.2157289663
"1",210400,-3294263.5968032852,343994.1257549017
"1",210500,-3294168.6932511250,343999.2222027417
"1",210600,-3294159.5903295097,344090.1192811262
"1",210700,-3294246.4809341189,344103.2286765172
"1",210800,-3294263.5968032852,344186.1128073507
"1",210900,-3294263.5968032852,344286.1128073507
"1",211000,-3294188.7256200025,344311.2416240682
"1",211100,-3294159.5903295097,344382.1063335752
"1",211200,-3294159.5903295097,344482.1063335752
"1",211300,-3294159.5903295097,344582.1063335752
"1",211400,-3294100.7450413289,344623.2610453947
"1",211500,-3294055.5838557342,344678.0998597997
"1",211600,-3294106.4161963640,344727.2675191702
"1",211700,-3294159.5903295097,344774.0933860243
"1",211800,-3294159.5903295097,344874.0933860243
"1",211900,-3294159.5903295097,344974.0933860243
"1",212000,-3294159.5903295097,345074.0933860243
"1",212100,-3294159.5903295097,345174.0933860243
"1",212200,-3294159.5903295097,345274.0933860243
"1",212300,-3294159.5903295097,345374.0933860243
"1",212400,-3294140.8097790843,345455.3128355987
"1",212500,-3294055.5838557342,345470.0869122488
"1",212600,-3294055.5838557342,345570.0869122488
"1",212700,-3294048.8227266353,345663.3257831497
"1",212800,-3293951.5773819587,345666.0804384733
"1",212900,-3293951.5773819587,345766.0804384733
"1",213000,-3293951.5773819587,345866.0804384733
"1",213100,-3293951.5773819587,345966.0804384733
"1",213200,-3293860.8421479617,345975.3452044762
"1",213300,-3293847.5709081832,346062.0739646978
"1",213400,-3293847.5709081832,346162.0739646978
"1",213500,-3293847.5709081832,346262.0739646978
"1",213600,-3293922.2802470783,346287.3646258027
"1",213700,-3293951.5773819587,346358.0674909223
"1",213800,-3293951.5773819587,346458.0674909223
"1",213900,-3293951.5773819587,346558.0674909223
"1",214000,-3294010.2608257518,346599.3840471292
"1",214100,-3294055.5838557342,346654.0610171468
"1",214200,-3294004.9133594921,346703.3905209047
"1",214300,-3293951.5773819587,346750.0545433713
"1",214400,-3293994.2349306499,346807.3969946802
"1",214500,-3294055.5838557342,346846.0480695958
"1",214600,-3294055.5838557342,346946.0480695958
"1",214700,-3294055.5838557342,347046.0480695958
"1",214800,-3294028.9522021450,347119.4164160067
"1",214900,-3293951.5773819587,347142.0415958204
"1",215000,-3293951.5773819587,347242.0415958204
"1",215100,-3293951.5773819587,347342.0415958204
"1",215200,-3293940.9716234715,347431.4358373332
"1",215300,-3293847.5709081832,347438.0351220449
"1",215400,-3293850.1637191195,347535.4423111087
"1",215500,-3293950.1637191195,347535.4423111087
"1",215600,-3293951.5773819587,347634.0286482694
"1",215700,-3294046.1572453440,347639.4487848842
"1",215800,-3294055.5838557342,347730.0221744939
"1",215900,-3293969.0169398999,347743.4552586597
"1",216000,-3293951.5773819587,347826.0157007184
"1",216100,-3293951.5773819587,347926.0157007184
"1",216200,-3293877.0298874509,347951.4682062107
"1",216300,-3293777.0298874509,347951.4682062107
"1",216400,-3293743.5644344077,347884.9336592540
"1",216500,-3293681.0363612263,347847.4617324352
"1",216600,-3293581.0363612263,347847.4617324352
"1",216700,-3293535.5514868568,347901.9768580655
"1",216800,-3293485.0428350018,347951.4682062107
"1",216900,-3293385.0428350018,347951.4682062107
"1",217000,-3293327.5385393058,347908.9725019069
"1",217100,-3293327.5385393058,347808.9725019069
"1",217200,-3293293.0557825528,347743.4552586597
"1",217300,-3293223.5320655303,347712.9789756824
"1",217400,-3293223.5320655303,347612.9789756824
"1",217500,-3293201.0687301038,347535.4423111087
"1",217600,-3293119.5255917548,347516.9854494579
"1",217700,-3293119.5255917548,347416.9854494579
"1",217800,-3293109.0816776548,347327.4293635577
"1",217900,-3293009.0816776552,347327.4293635577
"1",218000,-3292909.0816776548,347327.4293635577
"1",218100,-3292809.0816776548,347327.4293635577
"1",218200,-3292709.0816776548,347327.4293635577
"1",218300,-3292703.4996966524,347421.8473825552
"1",218400,-3292703.4996966524,347521.8473825552
"1",218500,-3292789.9047680991,347535.4423111087
"1",218600,-3292807.5061704284,347617.8409087792
"1",218700,-3292807.5061704284,347717.8409087792
"1",218800,-3292881.8918205481,347743.4552586597
"1",218900,-3292911.5126442038,347813.8344350037
"1",219000,-3292977.8853467721,347847.4617324352
"1",219100,-3293015.5191179793,347909.8279612282
"1",219200,-3293015.5191179793,348009.8279612282
"1",219300,-3293015.5191179793,348109.8279612282
"1",219400,-3293065.8659254457,348159.4811537617
"1",219500,-3293119.5255917548,348205.8214874527
"1",219600,-3293161.8594516702,348263.4876275372
"1",219700,-3293223.5320655303,348301.8150136773
"1",219800,-3293257.8529778947,348367.4941013127
"1",219900,-3293327.5385393058,348397.8085399018
"1",220000,-3293327.5385393058,348497.8085399018
"1",220100,-3293349.8400303437,348575.5070488637
"1",220200,-3293449.8400303437,348575.5070488637
"1",220300,-3293535.5514868568,348589.7955923508
"1",220400,-3293535.5514868568,348689.7955923508
"1",220500,-3293535.5514868568,348789.7955923508
"1",220600,-3293535.5514868568,348889.7955923508
"1",220700,-3293535.5514868568,348989.7955923508
"1",220800,-3293535.5514868568,349089.7955923508
"1",220900,-3293441.2953122472,349095.5394177412
"1",221000,-3293431.5450130813,349185.7891185753
"1",221100,-3293345.3017860227,349199.5458915167
"1",221200,-3293327.5385393058,349281.7826447998
"1",221300,-3293327.5385393058,349381.7826447998
"1",221400,-3293253.3147335737,349407.5588390677
"1",221500,-3293153.3147335737,349407.5588390677
"1",221600,-3293119.5255917548,349341.3479808866
"1",221700,-3293057.3212073492,349303.5523652922
"1",221800,-3293015.5191179793,349245.3544546621
"1",221900,-3292961.3276811247,349199.5458915167
"1",222000,-3292911.5126442038,349149.3609284376
"1",222100,-3292865.3341549002,349095.5394177412
"1",222200,-3292765.3341549002,349095.5394177412
"1",222300,-3292703.4996966524,349133.7049594934
"1",222400,-3292669.3406286757,349199.5458915167
"1",222500,-3292599.4932228769,349229.6984857179
"1",222600,-3292573.3471024511,349303.5523652922
"1",222700,-3292473.3471024511,349303.5523652922
"1",222800,-3292373.3471024511,349303.5523652922
"1",222900,-3292287.4738015505,349317.6790643914
"1",223000,-3292277.3535762266,349407.5588390677
"1",223100,-3292177.3535762266,349407.5588390677
"1",223200,-3292077.3535762266,349407.5588390677
"1",223300,-3291977.3535762266,349407.5588390677
"1",223400,-3291877.3535762266,349407.5588390677
"1",223500,-3291871.4479064485,349501.6531692895
"1",223600,-3291781.3600500021,349511.5653128432
"1",223700,-3291767.4414326730,349597.6466955140
"1",223800,-3291685.3665237776,349615.5717866187
"1",223900,-3291663.4349588975,349537.5033514989
"1",224000,-3291663.4349588975,349437.5033514989
"1",224100,-3291663.4349588975,349337.5033514989
"1",224200,-3291663.4349588975,349237.5033514989
"1",224300,-3291725.4774989155,349199.5458915167
"1",224400,-3291825.4774989155,349199.5458915167
"1",224500,-3291871.4479064485,349145.5162990499
"1",224600,-3291871.4479064485,349045.5162990499
"1",224700,-3291871.4479064485,348945.5162990499
"1",224800,-3291871.4479064485,348845.5162990499
"1",224900,-3291871.4479064485,348745.5162990499
"1",225000,-3291871.4479064485,348645.5162990499
"1",225100,-3291901.4386562621,348575.5070488637
"1",225200,-3291975.4543802240,348549.5227728253
"1",225300,-3291975.4543802240,348449.5227728253
"1",225400,-3291957.4830517368,348367.4941013127
"1",225500,-3291871.4479064485,348353.5292466008
"1",225600,-3291871.4479064485,348253.5292466008
"1",225700,-3291877.3998136092,348159.4811537617
"1",225800,-3291975.4543802240,348157.5357203763
"1",225900,-3291975.4543802240,348057.5357203763
"1",226000,-3291975.4543802240,347957.5357203763
"1",226100,-3291975.4543802240,347857.5357203763
"1",226200,-3291975.4543802240,347757.5357203763
"1",226300,-3291975.4543802240,347657.5357203763
"1",226400,-3291975.4543802240,347557.5357203763
"1",226500,-3292053.3609709563,347535.4423111087
"1",226600,-3292079.4608539995,347461.5421941518
"1",226700,-3292009.5672108182,347431.4358373332
"1",226800,-3291975.4543802240,347365.5486679273
"1",226900,-3291975.4543802240,347265.5486679273
"1",227000,-3291975.4543802240,347165.5486679273
"1",227100,-3292029.3221283033,347119.4164160067
"1",227200,-3292079.4608539995,347069.5551417028
"1",227300,-3292079.4608539995,346969.5551417028
"1",227400,-3292079.4608539995,346869.5551417028
"1",227500,-3292117.3027069769,346807.3969946802
"1",227600,-3292183.4673277750,346773.5616154783
"1",227700,-3292153.6384223485,346703.3905209047
"1",227800,-3292079.4608539995,346677.5680892538
"1",227900,-3292057.6448961240,346599.3840471292
"1",228000,-3291957.6448961240,346599.3840471292
"1",228100,-3291871.4479064485,346585.5810368047
"1",228200,-3291871.4479064485,346485.5810368047
"1",228300,-3291865.6578436750,346391.3710995782
"1",228400,-3291767.4414326730,346389.5875105802
"1",228500,-3291767.4414326730,346289.5875105802
"1",228600,-3291669.6643174505,346287.3646258027
"1",228700,-3291663.4349588975,346193.5939843557
"1",228800,-3291663.4349588975,346093.5939843557
"1",228900,-3291663.4349588975,345993.5939843557
"1",229000,-3291581.6837387769,345975.3452044762
"1",229100,-3291559.4284851220,345897.6004581312
"1",229200,-3291559.4284851220,345797.6004581312
"1",229300,-3291489.6966863279,345767.3322569252
"1",229400,-3291455.4220113466,345701.6069319067
"1",229500,-3291393.7031601034,345663.3257831497
"1",229600,-3291351.4155375711,345605.6134056822
"1",229700,-3291351.4155375711,345505.6134056822
"1",229800,-3291301.7161076544,345455.3128355987
"1",229900,-3291201.7161076544,345455.3128355987
"1",230000,-3291101.7161076544,345455.3128355987
"1",230100,-3291039.3961162446,345417.6328270086
"1",230200,-3291039.3961162446,345317.6328270086
"1",230300,-3291009.7290552054,345247.2998880477
"1",230400,-3290935.3896424691,345221.6393007841
"1",230500,-3290935.3896424691,345121.6393007841
"1",230600,-3290935.3896424691,345021.6393007841
"1",230700,-3290949.0308084064,344935.2804667212
"1",230800,-3291039.3961162446,344925.6457745596
"1",230900,-3291033.7678978583,344831.2739929457
"1",231000,-3290935.3896424691,344829.6522483351
"1",231100,-3290935.3896424691,344729.6522483351
"1",231200,-3290935.3896424691,344629.6522483351
"1",231300,-3290841.7808454093,344623.2610453947
"1",231400,-3290741.7808454093,344623.2610453947
"1",231500,-3290727.3766949181,344537.6651958861
"1",231600,-3290727.3766949181,344437.6651958861
"1",231700,-3290649.7937929602,344415.2480978437
"1",231800,-3290549.7937929602,344415.2480978437
"1",231900,-3290449.7937929602,344415.2480978437
"1",232000,-3290415.3572735917,344349.6846172125
"1",232100,-3290353.8002667362,344311.2416240682
"1",232200,-3290253.8002667362,344311.2416240682
"1",232300,-3290153.8002667362,344311.2416240682
"1",232400,-3290053.8002667362,344311.2416240682
"1",232500,-3289999.3313784897,344356.7727358219
"1",232600,-3289957.8067405117,344415.2480978437
"1",232700,-3289857.8067405117,344415.2480978437
